longitude,latitude,SAUID,SAFIELD000,SAFIELD001,SAFIELD002,SAFIELD003,SAFIELD004,SAFIELD005,SAFIELD006,SAFIELD007,SAFIELD008,SAFIELD009,SAFIELD010
139.0501712,37.91316468,1786,南万代小学校,幸西４丁目１番１号,025-244-1458,025-245-3665,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,南地区,屋内,中央区,5549242,1494,31180
139.0686052,37.91160966,1787,笹口小学校,笹口２番47号,025-247-6218,025-247-6219,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,南地区,屋内,中央区,5549241,1635,31150
139.0389046,37.89725138,1791,鳥屋野中学校,女池４丁目31番地１,025-285-7201,025-285-7202,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,南地区,屋内,中央区,5549237,2145,31320
139.0597553,37.89857535,1792,紫竹山小学校,紫竹山１丁目12番１号,025-246-9225,025-246-9226,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,南地区,屋内,中央区,5549236,1731,31210
139.0312345,37.89541923,1794,上山小学校,女池上山１-１-28,025-284-5767,025-284-5768,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,南地区,屋内,中央区,5549234,1550,31190
139.0437199,37.89266797,1797,女池小学校,女池６丁目４番１号,025-285-6795,025-285-5520,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,南地区,屋内,中央区,5549230,1651,31160
139.0443194,37.90271578,1799,上所小学校,近江３丁目２番１号,025-283-7258,025-283-7259,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,南地区,屋内,中央区,5549228,1750,31130
139.0690466,37.92717699,1810,明鏡高等学校,沼垂東６丁目11番１号,025-246-3535,025-246-3660,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,東地区,屋内,中央区,5549216,2560,31520
139.0693287,37.92631227,1811,万代高等学校,沼垂東６丁目８番１号,025-241-0193,025-247-0197,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,東地区,屋内,中央区,5549215,2807,31510
139.073733,37.91621963,1812,沼垂小学校,鏡が岡５番５号,025-247-5326,025-247-5327,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,東地区,屋内,中央区,5549214,1837,31110
139.064561,37.91706472,1813,万代長嶺小学校,東万代町４番１号,025-245-4488,025-245-4489,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,東地区,屋内,中央区,5549213,1369,31100
139.0782071,37.91974253,1816,東新潟中学校,山木戸１丁目２番１号,025-273-8341,025-273-8342,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,東地区,屋内,東区,5549209,2342,21310
139.0894139,37.91117202,1817,竹尾小学校,竹尾２丁目18番１号,025-271-2628,025-271-2629,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,東地区,屋内,東区,5549208,1232,21100
139.0863839,37.91599797,1819,木戸小学校,中山４丁目１番１号,025-274-2367,025-274-2368,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,東地区,屋内,東区,5549206,1586,21040
139.062032,37.91660298,1822,万代市民会館,東万代町９-１,025-246-7714, ,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,東地区,屋内,中央区,5549203,888,31910
139.0874826,37.91531511,1823,木戸コミュニティセンター,中山４丁目２番６号,025-271-7442, ,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,東地区,屋内,東区,5549202,174,21510
139.090775,37.93431599,1829,東山の下小学校,藤見町１丁目23番57号,025-273-2356,025-273-2357,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,中地区,屋内,東区,5549195,2286,21050
139.0309153,37.91825362,1862,新潟中央高等学校,学校町通２番町5317番地１,025-229-2191, ,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,本庁,屋内,中央区,5549161,1040,31550
139.0454625,37.93098258,1863,湊小学校,古町通13番町2900番地２,025-228-2278,025-228-2279,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,本庁,屋内,中央区,5549160,1038,31070
139.0529743,37.92720883,1864,豊照小学校,見方町2518番地,025-222-8188,025-223-5734,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,本庁,屋内,中央区,5549159,1059,31060
139.0423481,37.91427924,1865,白山小学校,川端町１丁目１番地,025-222-5111,025-222-5112,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,本庁,屋内,中央区,5549158,1424,31040
139.0503559,37.93603984,1866,新潟柳都中学校,栄町３丁目4213番地,025-228-6547,025-228-0985,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,本庁,屋内,中央区,5549157,1754,31360
139.0379754,37.92300301,1867,寄居中学校,営所通２番町592番地12,025-228-4923,025-228-0194,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,本庁,屋内,中央区,5549155,1740,31340
139.0328636,37.91070604,1868,白新中学校,川岸町２丁目４番地,025-266-2136,025-266-2137,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,本庁,屋内,中央区,5549154,2287,31330
139.0552079,37.9331773,1871,入舟小学校,稲荷町3511番地,025-229-3682,025-229-3683,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,本庁,屋内,中央区,5549151,1386,31090
139.0490121,37.93532584,1872,栄小学校,栄町３丁目5930番地２,025-223-6558,025-223-6559,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,本庁,屋内,中央区,5549150,1071,31080
139.0399546,37.92390731,1873,新潟小学校,東大畑通１番町679番地,025-228-3059,025-228-0189,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,本庁,屋内,中央区,5549149,1858,31050
139.0316312,37.9151424,1874,鏡淵小学校,白山浦1丁目207番地３,025-265-4111,025-265-4112,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,本庁,屋内,中央区,5549148,1074,31030
139.0441882,37.93170741,1877,二葉コミュニティハウス,古町通13番町5148-２,025-210-9275, ,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,本庁,屋内,中央区,5549145,125,31850
139.0374178,37.9253183,1878,寄居コミュニティハウス,西大畑町617,025-228-8944, ,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,本庁,屋内,中央区,5549144,166,31830
139.029727,37.91458685,1879,白新コミュニティハウス,白山浦２丁目180-３,025-232-6411, ,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,本庁,屋内,中央区,5549143,145,31810
139.0550278,37.93465465,1881,北部総合コミュニティセンター,附船町１丁目4385-１,025-223-0791, ,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,本庁,屋内,中央区,5549141,1541,31710
139.1151934,37.90118301,1544,東石山中学校,西野1197番地,025-277-3181,025-277-3182,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,東区,屋内,東区,9326911,2011,21370
139.1103584,37.90507536,1769,シルバーピア石山,石山団地10番13号,025-277-6093, ,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,石山地区,屋内,東区,5549260,292,21710
139.105878,37.8959935,1776,南中野山小学校,中野山863番地１,025-276-1753,025-276-1699,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,石山地区,屋内,東区,5549252,1644,21110
139.1194058,37.90484916,1777,東中野山小学校,猿ヶ馬場９番地,025-276-4121,025-276-4122,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,石山地区,屋内,東区,5549251,1609,21090
139.1401709,37.89981793,1778,大淵小学校,大淵1760番地１,025-276-2631,025-276-8399,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,石山地区,屋内,江南区,5549250,978,41020
139.1008667,37.90307294,1780,中野山小学校,中野山１丁目１番１号,025-276-0464,025-276-4429,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,石山地区,屋内,東区,5549248,1732,21030
139.1592669,37.93050842,1805,濁川小学校,濁川284番地,025-259-2136,025-259-2956,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,北地区,屋内,北区,5549222,1371,11040
139.1319693,37.91853742,1809,新潟北高等学校,本所847番地１,025-271-1281, ,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,東地区,屋内,東区,5549218,912,21420
139.1022088,37.91993724,1814,木戸中学校,上木戸５丁目１番１号,025-274-2615,025-274-2616,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,東地区,屋内,東区,5549211,2177,21360
139.1274414,37.93216035,1815,大形中学校,海老ヶ瀬122番地１,025-273-0369,025-274-8296,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,東地区,屋内,東区,5549210,1695,21330
139.0989743,37.91879603,1818,牡丹山小学校,牡丹山６丁目15番地１号,025-273-4258,025-273-4259,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,東地区,屋内,東区,5549207,1807,21080
139.1197386,37.92485689,1820,大形小学校,大形本町２丁目６番１号,025-273-5755,025-273-5751,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,東地区,屋内,東区,5549205,2058,21020
139.1007965,37.91537467,1821,はなみずきコミュニティハウス,はなみずき１丁目15番12号,025-270-2837, ,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,東地区,屋内,東区,5549204,94,21610
139.1228722,37.91118333,1883,東石山コミュニティハウス,岡山149番地6, , ,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。, ,屋内,東区,2162,114,21620
139.1796444,37.92050384,1552,早通南保育園,早通南１－９－７,025-387-4589, ,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,豊栄地区,屋内,北区,5549507,323,11520
139.2163285,37.92314617,1670,県立若草寮,石動１－１－１,025-387-2728,025-386-9695,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,豊栄地区,屋内,北区,5549374,268,12110
139.2187975,37.91257231,1672,かやま保育園,嘉山１－２－41,025-387-5201,025-387-5994,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,豊栄地区,屋内,北区,5549372,276,11570
139.2148313,37.92176312,1674,すみれ保育園,石動１－10－１,025-387-3149,025-387-3149,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,豊栄地区,屋内,北区,5549370,265,11550
139.1659713,37.90527237,1675,三ツ森保育園,森下1409,025-386-0580,025-386-0580,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,豊栄地区,屋内,北区,5549369,187,11540
139.1764101,37.92031876,1677,早通コミュニティセンター,早通37－１,025-386-3339,025-386-7493,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,豊栄地区,屋内,北区,5549367,300,11420
139.1765401,37.92006807,1678,早通児童センター,早通37－1,025-386-3412,025-386-3412,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,豊栄地区,屋内,北区,5549366,123,11610
139.1838831,37.92097061,1679,早通北保育園,早通北３－７－30,025-387-2208,025-387-2208,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,豊栄地区,屋内,北区,5549365,353,11510
139.2162157,37.90793322,1680,豊栄武道館,川西３－5202－３, , ,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,豊栄地区,屋内,北区,5549364,134,11820
139.2083897,37.91153482,1681,豊栄高等学校,上土地亀大曲761,025-387-2761,025-388-5650,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,豊栄地区,屋内,北区,5549363,1392,11310
139.2209017,37.91383861,1682,葛塚コミュニティセンター,東栄町１－１－18,025-387-5965, ,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,豊栄地区,屋内,北区,5549362,182,11920
139.22128,37.91401902,1683,豊栄さわやか老人福祉センター,東栄町１－１－35,025-386-2778,025-388-2914,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,豊栄地区,屋内,北区,5549361,598,11910
139.2210678,37.91332662,1684,豊栄地区公民館,東栄町１－１－15,025-386-2014,025-386-1063,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,豊栄地区,屋内,北区,5549360,513,11710
139.2243416,37.90564654,1685,豊栄総合体育館,嘉山488－３,025-386-7511,025-386-8787,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,豊栄地区,屋内,北区,5549359,1455,11810
139.2184005,37.90438801,1686,光晴中学校,上土地亀4981,025-387-2412,025-387-2571,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,豊栄地区,屋内,北区,5549358,1891,11280
139.1883177,37.92198327,1688,早通中学校,早通396,025-386-7333,025-386-7338,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,豊栄地区,屋内,北区,5549356,2065,11260
139.2293308,37.9223773,1690,葛塚中学校,太田乙433,025-387-2430,025-387-2033,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,豊栄地区,屋内,北区,5549354,2100,11240
139.1647668,37.90505086,1692,岡方第二小学校,森下1223,025-387-3380,025-384-7218,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,豊栄地区,屋内,北区,5549352,794,11120
139.1838477,37.91905904,1694,早通南小学校,須戸１－１－１,025-386-2020,025-387-7917,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,豊栄地区,屋内,北区,5549350,2058,11100
139.2268517,37.91680572,1698,葛塚東小学校,朝日町４－１－２,025-386-8727,025-386-7906,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,豊栄地区,屋内,北区,5549346,1891,11060
139.2171151,37.90779304,1699,葛塚小学校,川西３－９－24,025-387-4165,025-387-4166,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,豊栄地区,屋内,北区,5549345,1762,11050
139.1657453,37.930425,1802,濁川中学校,新崎5437番地,025-259-2150,025-259-7987,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,北地区,屋内,北区,5549225,1368,11230
139.23246,37.90290433,1673,若葉保育園,新鼻279－２,025-386-3100,025-386-3100,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,豊栄地区,屋内,北区,5549371,173,11560
139.2378298,37.93112866,1697,太田小学校,太田817,025-387-2226,025-384-7210,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,豊栄地区,屋内,北区,5549347,758,11070
139.0924135,37.93885501,1826,藤見中学校,小金町３丁目５番１号,025-275-1231,025-275-1232,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,中地区,屋内,東区,5549199,2032,21350
139.0825805,37.94216047,1827,山の下中学校,秋葉通２丁目3722番地７,025-273-9278,025-273-9279,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,中地区,屋内,東区,5549198,2086,21320
139.0782843,37.94438141,1828,桃山小学校,桃山町２丁目204番地,025-275-1251,025-275-1252,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,中地区,屋内,東区,5549196,1806,21060
139.0735968,37.9399918,1830,山の下小学校,山の下町８番55号,025-273-9366,025-273-9367,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,中地区,屋内,東区,5549194,1256,21010
139.0977755,37.9491047,1543,新潟朝鮮初中級学校,空港西２丁目14番１号,025-274-8524, ,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,東区,屋内,東区,9326912,283,21210
139.1566172,37.95040924,1801,北地区コミュニティセンター,名目所３丁目1129,025-259-6471, ,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,北地区,屋内,北区,5549226,489,11410
139.143829,37.95668772,1804,松浜中学校,松浜５丁目12番地２,025-259-2106,025-259-5639,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,北地区,屋内,北区,5549223,1620,11210
139.1627144,37.95689072,1806,太夫浜小学校,太夫浜2045番地２,025-259-2251,025-258-6335,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,北地区,屋内,北区,5549221,1026,11030
139.1400491,37.95285741,1808,松浜小学校,松浜３丁目19番地１,025-259-2045,025-259-4146,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,北地区,屋内,北区,5549219,2188,11010
139.0991591,37.93820582,1824,新潟東高等学校,小金町２丁目６番１号,025-271-7055, ,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,中地区,屋内,東区,5549201,917,21410
139.1195705,37.94473195,1825,下山中学校,下山１丁目120番地,025-272-0263,025-272-0264,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,中地区,屋内,東区,5549200,1946,21380
